"meanfreq","sd","median","Q25","Q75","skew","sp.ent","sfm","meanfun","gender"
7.94515708466734,8.47734287050158,7.78001738057055,7.22846021968036,9.09899067917112,0.085450135,3.27966925535872,2.13395938974595,3.43178187129873,"male"
7.87448407363753,8.54502150693768,7.28853711278966,6.96795379591113,9.08987632562023,-0.056344945,3.23208045398104,2.03308304712975,2.4512149898766,"male"
8.12126065364414,8.53048289086154,8.21622752134495,7.31903021066693,9.1719044451975,-0.08835429,3.29301022179556,2.41649865761081,3.35798847824,"male"
8.03289267905039,8.5810814699419,7.50401891264464,7.16818868053303,9.26122519795187,-0.1612552,3.30960999888769,2.39920935144757,3.14779928404929,"male"
7.67919668566612,8.53861039693216,7.03204024233164,6.77980224122162,8.95571660243242,-0.19289397,3.20272513302407,2.47795911137717,2.82682024580117,"male"
7.73283364752181,8.44770110963027,7.26651382072257,6.94753999651658,9.06550038613481,-0.0901294,3.24179352270328,2.25942466934896,3.09110290607647,"male"
8.03772733617477,8.54031745283539,7.96448758310031,6.95101513151033,9.23853815135878,-0.42354423,3.2501217903691,2.48038323189637,3.25114012898526,"male"
7.54032711463652,8.42623125030498,6.94735861123509,6.73946259575418,8.95343065637273,-0.11021192,3.16951761591517,2.01784784650544,2.27256760237107,"male"
7.82959562323162,8.2787914486974,7.92964921706238,7.49373297535351,9.00070782212366,-0.18883026,3.17374063796927,2.36077502548044,2.6432173077525,"male"
7.93588108127572,8.40991670813077,7.90937233560916,7.27436659328055,9.07424196166493,-0.20297682,3.20217942442864,2.20771136243376,2.65797945734062,"male"
7.94493922710509,8.51205993878985,7.46948734031623,7.20046653386901,9.20607247745712,-0.26869017,3.27491998805513,2.24565918725315,3.17990906666563,"male"
8.13786364459097,8.55262938692346,7.74577899570722,7.40174193985692,9.2699222856555,-0.1932945,3.35963699695573,2.55282457667255,3.82723410236725,"male"
7.89069154817542,8.45092607311507,7.6384326098836,7.31356312834781,9.06920595518875,-0.16579776,3.21152811268735,2.464133685972,2.71061344651337,"male"
7.69722562610203,8.40892815059502,7.30315691983745,7.06643847143736,9.01837030161764,-0.14362296,3.20947501601116,2.38343567410884,2.90791382551558,"male"
8.26983655501996,8.55965698624448,8.29012605289083,7.44377994317983,9.29862621149333,-0.15225081,3.33532082745553,2.39688127057526,3.68907798440549,"male"
8.22663249971279,8.50629437449234,8.11228762673445,7.7349006494498,9.23733131698577,-0.17095451,3.31881577635489,2.32138313060112,3.46761388828059,"male"
8.0789246973931,8.48722998461419,8.17847449338903,7.13420344404072,9.20912488356935,-0.15855935,3.290530505373,2.46257169267291,3.63306437289269,"male"
8.14691847407372,8.60298714431246,7.72516490287029,7.11322370146951,9.31140085071252,-0.13788295,3.27458309715667,2.29667724676381,3.08068215211513,"male"
7.54653571008438,8.33312257791399,7.66838039075294,6.92912393431802,8.89934478587312,-0.07263009,3.1482526250504,2.10331933190956,2.54541808872891,"male"
7.72843835881149,8.38654759658326,7.40955991572118,7.14346814445839,9.01615507853517,-0.017525483,3.24279798545182,2.41850339484642,3.13685389983555,"male"
7.7553132769592,8.40512440330534,7.48576317609108,7.23466977124944,8.97960312388908,-0.2605493,3.20129173502743,2.29357351256867,2.6576879117914,"male"
7.71159477088152,8.32579672591531,7.52056599205869,7.38756399338488,8.9241596785573,-0.06380371,3.22770307921037,2.00208819910569,3.19284781603303,"male"
8.06908001628181,8.58423454660001,7.7085595111414,7.26224655044262,9.15598276632622,-0.09188306,3.25979655222064,2.1466002854182,2.67178924753599,"male"
8.0306778307316,8.54009200098158,7.98536113607235,7.0105191562907,9.22873422309931,-0.20558015,3.24806323377063,2.43276227078974,3.18763503367599,"male"
7.58843202589568,8.37689106616858,7.38821202108083,7.06451361306469,8.88974905534874,-0.08396452,3.19882465887682,1.96089944200787,2.66599585032059,"male"
7.82666366181666,8.44139540463734,7.45780950048571,7.12344778003789,9.09501810239995,0.03279672,3.2054958374171,2.24955386080562,2.87594248822168,"male"
8.15781866402171,8.62390219345748,7.71133879639627,7.23872648406458,9.34718698193992,-0.30190367,3.38450030092576,2.63042328071809,3.81188239786977,"male"
7.91548167623233,8.55147648555233,7.36123621979646,6.89831152679633,9.18294748943618,0.005063045,3.17186691414924,2.10133750346362,2.45964456674677,"male"
8.17816552847265,8.66657256378076,7.79906086548238,7.08699743261061,9.34123031779975,-0.33775705,3.34628764464433,2.68156498670466,3.74174036914194,"male"
7.75159552584997,8.50941534221498,7.24268826012866,6.85616653042599,9.02693681002572,-0.09460612,3.2241425410818,2.24633627562665,2.88401615935503,"male"
7.86425316039811,8.49786765029635,7.69770062265904,7.08671184721378,9.03228340886228,0.021858256,3.25314717021036,2.14501710532825,3.11920681515227,"male"
8.06110780449998,8.5840775401974,7.58880978701287,7.15938210290689,9.22067980533697,-0.20235126,3.34019721312246,2.49042504732876,3.66019264407666,"male"
7.48916823041396,8.46076200484713,6.76297996111474,6.58951567118757,8.93977057905214,-0.30107147,3.2352065756625,2.33528753205205,3.21468927347891,"male"
7.81406920765273,8.42010798518419,7.54618805667274,7.23665937793071,9.06008511180713,-0.15739146,3.25545879799528,2.3830466923626,3.40049753682788,"male"
8.04920928116424,8.55966058991661,7.73747837539882,7.14507704273247,9.20132815365782,-0.09845483,3.30963097466988,2.43208635264565,3.59312333489341,"male"
7.82654592346923,8.56114366314442,7.17864204660708,6.77506353375506,9.16767459540065,-0.18338446,3.2176268961286,2.36393093136123,2.87480037292188,"male"
7.58765094477229,8.36118616631243,7.41241875565798,7.1875009160812,8.86836750659718,-0.11066873,3.16027672558477,2.00432872431851,2.28338102972267,"male"
7.78300253347719,8.45213357453186,7.51718927389842,7.24880651596137,8.98003881314281,-0.11514018,3.23231857895755,2.43334514285864,2.7127559782116,"male"
8.19793001778749,8.53115017796304,8.28770027548068,7.45042840430651,9.17579993004668,-0.1209924,3.29947633026592,2.34736616190684,3.36703855551492,"male"
8.02025114324386,8.67670272120974,7.04655162488425,6.8937925927863,9.19042721457178,-0.3306577,3.30520345028101,2.65495591929907,3.28923079760724,"male"
7.98269387744877,8.6277728695201,7.31308431116573,6.70595275435405,9.27872756807882,-0.06337759,3.24595329677491,2.23893482485973,2.64360554222611,"male"
7.50173870424416,8.33573459816212,7.17302991957803,6.90514758189359,8.94386905911979,-0.245935,3.17434802321172,2.43091179403506,2.77725861380293,"male"
7.24210998951232,8.20876833385839,7.20578995285058,7.00529433662811,8.81301876040844,-0.19929934,3.09300576288353,2.49233101150128,2.01082658984369,"male"
7.41121109228638,8.23982316392914,7.33440597921825,7.11917452848673,8.85241214300375,-0.052693974,3.19209304868677,2.1083665530491,3.14244815506429,"male"
7.85918038629238,8.44560831358135,7.72228089067764,7.2475657232972,9.00799196995109,-0.18270056,3.20907663916509,2.51101515665856,2.53874863516826,"male"
8.41592845437184,8.72854167764088,8.18313000669792,7.24383015095019,9.47952507810792,-0.27751523,3.36614719505808,2.7743914275104,3.86485336549974,"male"
7.90462140124458,8.46390057339672,7.74553880702644,7.01469080366182,9.15759844988663,-0.21789944,3.25498192983559,2.24029886253202,3.42083633543384,"male"
7.88839852719604,8.55284822817132,7.51527299999183,6.69509471366486,9.13741413207101,-0.20973293,3.25299811146776,2.43853459830868,3.21960935576862,"male"
7.97369092064485,8.55586735139038,7.46483018446517,7.06492969698767,9.17786418329819,-0.1458377,3.3234715906875,2.49514816796447,3.69180018462491,"male"
7.83944527127232,8.52612783832022,7.31734174926453,6.9226711817439,9.02382952434433,-0.09860562,3.25896058452344,2.43585090412885,3.31285704927508,"male"
7.89426974052642,8.39666908746228,7.7944379874034,7.41346708946514,9.04289939611663,-0.20117202,3.23326688280049,2.52573987240509,2.96016680385143,"male"
8.02263221163181,8.62093113942285,7.40779114207231,6.94129227421519,9.18540130251781,-0.08175826,3.2621448802241,2.29948357446977,2.82252049642921,"male"
8.17412637829469,8.57042520926437,7.7247298578451,7.38409591193941,9.29364406147959,-0.124790095,3.3782329395651,2.61557984461351,3.88982907203724,"male"
7.9543541895032,8.48196108598085,7.9227120443885,7.0538945818268,9.1169285192084,-0.40632,3.23282963674852,2.35911259502306,3.30131542385516,"male"
8.03875401880724,8.63749786285284,7.45039120729001,6.79228258493009,9.2663010994316,-0.07086013,3.25158541407016,2.27395760521637,2.66716612132137,"male"
7.70004759467797,8.46604839126603,6.9581492991438,6.82802109704297,9.07418791307087,-0.2394282,3.26145157740474,2.39076926293206,3.36257217382705,"male"
7.70285534582016,8.52715322519263,7.0083838365647,6.70657211111732,9.09206882201611,-0.1258306,3.21115341191879,2.26411837574846,2.80431913327778,"male"
7.51733104998334,8.45653092389121,7.0574970825536,6.7767922880455,8.84385652046925,-0.17689571,3.21130462004112,2.09639912999571,2.41922400772696,"male"
7.75151437102232,8.39051081634665,7.55396335610216,7.28549174375247,8.98210990421341,-0.12636706,3.23453849131982,2.06362689672183,3.17399912111356,"male"
7.81344578646806,8.53628913769965,7.29878117493442,6.93334222324601,9.05817574530574,-0.2013258,3.26178943850855,2.51128266710117,3.21019303834119,"male"
7.91341921985692,8.50217061544978,7.52802209510803,7.14197573424846,9.08905084952432,-0.16942146,3.29882043386768,2.44555088364963,3.54954962586402,"male"
7.68953512153861,8.5020977666383,7.20484243465671,6.72750405756412,9.06043554906135,-0.039363917,3.16994806132846,2.15135576701271,2.57067722952923,"male"
8.21332436411507,8.66713123338848,7.63794387667697,7.33636435399325,9.39939976183911,-0.24611989,3.3982403944889,2.72351169157925,3.86820068108314,"male"
8.00190073954445,8.61510199187932,7.42915905628137,6.88409350414592,9.2420328671489,-0.10165038,3.28165506896754,2.47402005910282,3.24696053145567,"male"
7.42864853365207,8.35660303593151,7.05779853488123,6.78643045358679,8.910563410349,-0.09171788,3.13905486616623,2.07010095901856,2.36299792767929,"male"
7.92334292397702,8.55274512512863,7.47275659602984,7.06842835594182,9.14139567790011,-0.24216762,3.26344339386933,2.37688375147537,3.25893564740917,"male"
7.85205996995647,8.58843146277169,7.16706827768468,6.68810469514797,9.14011166573137,-0.06095469,3.22810951940549,2.23186556704372,2.77325212713808,"male"
7.73073628081743,8.39969020904127,7.52055049572046,7.21774558707015,8.94320137157794,-0.12493905,3.20662708650726,2.42239055485462,2.89508104068578,"male"
8.13947757983984,8.66854343367603,7.52503909373989,6.90029969505845,9.34583037651751,-0.09252886,3.25240306593275,2.33140689150793,2.68596824611118,"male"
8.18322910675053,8.68278769448517,7.63123814439819,7.19114306918813,9.39969795114204,0.35749865,3.28870105334598,2.35779170254605,2.59224271276656,"male"
8.21412381934695,8.69707961902164,7.75106327615462,7.16638473156046,9.43596987076089,-0.2554322,3.34273044684709,2.70923422386529,3.66965593560189,"male"
7.87043271760595,8.45123063815938,7.68465763669584,7.2223991435854,9.05045583999236,-0.13189879,3.26491267407152,2.35382028292684,3.20967442149882,"male"
7.93857768656581,8.44667746096796,7.70986627550892,7.49838689317558,9.00464884431553,-0.053301293,3.24647689726216,2.47924414448556,2.85384284969414,"male"
8.25508295468097,8.58077175193902,8.21348652829174,7.46840013724302,9.29246951690954,-0.15126176,3.31081120645464,2.56496443798647,3.1403576311991,"male"
7.91083636342182,8.56185168913763,7.36427547644262,6.7378179599725,9.16740969741874,-0.062398635,3.2451474742477,2.32980535377659,2.77595255819442,"male"
8.23721099865885,8.6040569825156,8.24784129018004,7.24867311924781,9.31889120615165,-0.12598825,3.36036081911571,2.58236114725207,3.8929357573872,"male"
8.21242442258672,8.48862102708739,8.18808319090355,7.70980663900014,9.22412061676274,-0.24458075,3.32312858813225,2.41172525367925,3.58027507169363,"male"
8.17513949136728,8.61379907688585,7.77964859044526,7.2299919548249,9.35082296766183,-0.3162589,3.34240048148127,2.49611432984294,3.70122313149832,"male"
7.68944460597278,8.45270087721111,7.45352189401925,6.91292250584133,8.94101566070425,-0.12349095,3.21696272629775,2.0916573414514,2.70808380053774,"male"
7.76909424293439,8.39681784863326,7.44368662024282,7.22688732544734,9.02372131815572,0.1865137,3.28515844478506,2.1154299399549,3.56571612686155,"male"
7.81590121184907,8.40121564737849,7.5294884630674,7.40106397325335,8.99308979791347,-0.07994477,3.25923062328451,2.14676997534324,3.13406515182502,"male"
8.06872352121909,8.63083580958402,7.32374738332319,7.09520333943907,9.30034107231664,-0.20962116,3.29207101430273,2.50882662261194,3.05868430250309,"male"
7.94692922734025,8.55695817950197,7.45408334631231,7.18325618636942,9.12340473757256,-0.124659404,3.26546480405699,2.27511287332703,3.18122562820802,"male"
7.69941319392125,8.42657563998861,7.47757358661908,7.06423701122298,8.95827804980664,-0.07347809,3.20606931090979,2.0671120420051,3.12535252763788,"male"
8.13880507052881,8.56011366738334,8.33980104907084,7.03902298640351,9.22676445527735,-0.124811545,3.2854381509134,2.42565165561865,3.21542335193628,"male"
8.23736740404791,8.66439300412658,7.77320398305371,7.21024132980443,9.37850401008796,-0.13673416,3.27532337732001,2.58841533490415,2.87613258252802,"male"
7.80267053448125,8.40775798547188,7.49622215693134,7.26253329488998,9.04189658394063,-0.19528629,3.23512848063691,2.43920085691939,3.05622756936112,"male"
7.75303294300325,8.64897997309169,6.96221855865303,6.82229338819123,8.87843752178967,-0.2468847,3.33341944524549,2.64647150416458,3.29895448266475,"male"
7.9426601321764,8.58506523767987,7.29710936542547,6.83840487930388,9.13457479598676,-0.11975356,3.2488010880592,2.28474559034559,2.81861501089793,"male"
7.81420143161123,8.48386531653586,7.45448282634515,7.01347697940489,9.05278877892726,-0.07739608,3.19700498940048,2.27087448588509,2.74365367479776,"male"
7.85681131724973,8.4903748119837,7.27005850438784,7.01096923242287,9.14807411528928,0.056401145,3.24740563675183,2.25372445467756,3.16292483709005,"male"
7.9284442236492,8.49727379090233,7.57408316591783,7.14454055737709,9.15794639837924,-0.08925865,3.28484583860456,2.25565174311719,3.4178721812248,"male"
7.72700377991705,8.40978364459381,7.46023049071843,7.18978241739102,8.95253896581976,0.031498395,3.21917345328509,2.09526855355641,2.86664447922105,"male"
8.26080712983153,8.67982476656925,7.93488825037455,7.21146698758936,9.43716641458876,-0.23929763,3.3475883382026,2.70511992906267,3.7246193566534,"male"
7.55593757216341,8.36817701742461,7.21231902572093,6.92447335000059,8.96418779410745,-0.09824908,3.18674254877031,2.35959111568035,2.95559858376434,"male"
7.84297931922777,8.61425051679974,7.13036028530702,6.8797930545317,9.05378784335138,-0.08249255,3.24315165703074,2.29261318239842,2.72906725408361,"male"
8.47089288497684,8.67704182985813,8.50801338563237,7.48193472866135,9.43355016109662,-0.27982917,3.40591572733189,2.68704142105815,4.03404987659573,"male"
7.88707639532725,8.57365707523715,7.39137392679384,7.16399103320432,8.96856438492451,-0.20971255,3.15807656399382,2.31647521688925,1.8239315690414,"male"
7.87940661849958,8.47480712019882,7.59735768424315,6.95073713132928,9.15510175767067,-0.25566524,3.20678768967122,2.26343516826932,2.96516507054725,"male"
8.00834471181195,8.45295753641009,7.73978170810984,7.49513447198997,9.1553263537462,-0.14205277,3.26698153128184,2.31940560626454,3.04329864157125,"male"
7.77685355966347,8.63352721331463,6.68054301165742,6.39410891399691,9.23061369240054,-0.47759685,3.29147516497043,2.84253413814449,2.94001653032888,"male"
7.67142243108464,8.42943951717398,7.34375198462145,7.08289779468306,8.92072803776726,0.021715965,3.19848271877468,1.99109597507039,2.82260254219891,"male"
8.25139007286203,8.56427981013764,7.94966733118395,7.56204041805843,9.30963397105723,-0.1569217,3.37661797017379,2.57907112235504,3.95693677082445,"male"
7.90566164698286,8.56668116919996,7.30346825592761,6.82673804661362,9.18656578287327,-0.23431745,3.24234081867992,2.38208351335698,2.87384589945754,"male"
7.84037004584004,8.43507389412215,7.44624390910371,7.155173950871,9.09410779124313,-0.11919167,3.20519527283999,2.43828480281515,2.75732050395487,"male"
7.54903031344167,8.39443858294631,7.30653166739584,6.84044898442439,8.89208327777334,-0.113789365,3.16581025401262,2.1030547804799,2.33175644154433,"male"
7.6371087782007,8.48339619289537,7.19235465480339,6.93038366496098,8.84052837067501,-0.17274244,3.20694435403286,2.2068388538842,2.6853219944691,"male"
7.90509003858,8.47055906831896,7.51098322245865,7.08034488357657,9.16292222266377,-0.20871118,3.23892250257168,2.37839782668055,3.28798407636529,"male"
7.83331975644162,8.38886472009194,7.71287084506071,7.2678055002581,9.06655183423581,-0.041265268,3.24081598769849,2.16465843012259,3.22721583013985,"male"
7.98044376412193,8.60660447964709,7.39170458861611,6.87052263710489,9.17583343709306,-0.08623962,3.27225877678924,2.26217691073881,2.76876887339772,"male"
7.94802767967393,8.60008221985743,7.041369055713,6.62971238667093,9.28352303401966,-0.409931,3.31681372224743,2.47469354308889,3.53269670269367,"male"
7.76402280565263,8.54041821054478,7.07991900256246,6.87333851874725,9.14412434861818,-0.123848796,3.21571499072842,2.33115098765755,2.78139607340779,"male"
8.02715160862727,8.46060781335992,8.02618702487016,7.31021280217092,9.1516684062354,-0.1788618,3.21913787484966,2.45374815401644,3.03932476270731,"male"
7.69850999839509,8.5219622214932,7.10931933891176,6.68007262902885,9.04265387829367,-0.11487319,3.24616699888812,2.20536837482633,2.99487730817523,"male"
8.06042772573768,8.60458673537077,7.46024280684556,7.26782894073067,9.29668328392617,-0.1484766,3.35698601808438,2.51078656251061,3.73835533550652,"male"
7.82141286717426,8.39167008101506,7.66019923545534,7.2303214877152,9.05906077331479,0.16363437,3.24884726670566,2.06891463259512,3.29687025779698,"male"
7.7529621690996,8.56406488793143,7.20844488546358,6.81468086798305,9.0302489705361,-0.15093538,3.25510850133136,2.84470782931835,2.46307302140471,"male"
7.78717661119755,8.41629545826977,7.61269895646859,7.21848683433797,8.97556781512253,-0.21359983,3.24161674099637,2.45604770305103,3.12013795323452,"male"
7.21338539240046,8.32919096211144,6.76406622006908,6.66626571399485,8.81234642014556,-0.13319932,3.20466962967988,2.0858230265561,2.74213466938096,"male"
7.72480203983103,8.45015242761237,7.28254637990549,6.9254843854701,9.03826353438206,-0.26483694,3.18375715817218,2.52560565755754,2.44392214206319,"male"
7.32140797710951,8.33728727461324,6.8306313757847,6.65265855683736,8.86922229010911,-0.03890123,3.23193487929156,2.02621289792719,3.13636292544827,"male"
7.89147659594245,8.51920949730462,7.66138777753854,7.0451132907518,9.07781505594398,-0.15827294,3.26078732088178,2.09875503611902,2.8456518987846,"male"
8.1456704771497,8.65204529152256,7.46998245427566,7.12857100300751,9.35444746917389,-0.05176092,3.2754517855041,2.36191263073107,2.81007241081207,"male"
8.16585654480839,8.68527925263914,7.40792025948282,7.05077815958377,9.34327317047899,-0.23659611,3.27407618610124,2.38287894603515,2.88564203481376,"male"
7.45300464805698,8.36964055322649,7.10113727630205,6.75385560265087,8.90581867898491,0.06876361,3.19654024031693,2.07238553246647,2.96444978912547,"male"
7.66858279002383,8.36868636172882,7.41528949199372,7.1833071268379,8.97973316172586,-0.17062697,3.21330473039148,2.45226215006243,3.04436037697324,"male"
7.92886480380887,8.49123495275897,7.64964609881972,7.16798087350916,9.089329300564,-0.07556398,3.25702196057668,2.3126479047283,3.06559573263623,"male"
7.83828495423268,8.43130420249522,7.74976740876149,7.13586328696382,9.02665428463372,0.05142363,3.2160457190845,2.08351730498571,3.25329989867208,"male"
7.58039327669431,8.35861880139518,7.7008769264454,6.75625815037169,8.95749783959584,-0.21341796,3.17431116069564,2.10184672926987,2.27913630653114,"male"
8.15739592094241,8.53735453867844,8.27337697543307,7.18095447911649,9.26620932704361,-0.120843805,3.34213329687661,2.50448178877049,3.74955461582968,"male"
7.76740725491196,8.4849468828626,7.3986914116794,7.08807349709918,9.02321375334076,-0.21235526,3.23289577494439,2.06150138558303,2.85760266819157,"male"
8.19813520277089,8.60942503801093,8.07950882268351,7.26056686977323,9.32768446686772,-0.06970017,3.308692866997,2.52917416680232,3.2605511384082,"male"
8.1495943989097,8.48914721407783,8.19950003099047,7.44984582156027,9.14575720984222,-0.19444737,3.25273587857187,2.28530602846875,2.7801249409727,"male"
7.54052290456932,8.34248347889035,7.31890148571327,6.98168602971879,8.93739714710937,-0.067716345,3.21892254736344,2.13486275169434,3.05356901283477,"male"
7.91614285159393,8.42068546283653,7.72760726646245,7.40208157434771,9.10969690243179,-0.11946517,3.26527952842232,2.17912642643279,3.47898212667096,"male"
7.93514685923361,8.36409436486398,7.78816338089886,7.53648638424105,9.05317154044111,-0.031114984,3.22447847198982,1.91422188916119,3.36488696548336,"male"
8.01736602889079,8.5204049083275,7.70779952410378,7.14544988828804,9.20392781541331,-0.0910212,3.25931090613872,2.33686725893777,3.11069836757537,"male"
8.43618775713679,8.69155834649177,8.209255131316,7.68069882918459,9.38145006001254,0.012808979,3.31951387369018,2.29051278628444,3.20407064709368,"male"
7.76993409525391,8.478674833154,7.18636282720015,6.92226628324506,9.10486157154521,-0.1899006,3.23016813111015,2.3593968865433,2.78908410968147,"male"
8.04329183187943,8.49102137784732,7.8159077851484,7.29719858744912,9.21860333943806,-0.080426075,3.32563129398823,2.44082092165935,3.54055930201018,"male"
8.09035126862884,8.55202115517304,8.04159017079751,7.11574263320503,9.24133179800747,-0.15236704,3.29699104502687,2.38726491415482,3.42211817442793,"male"
7.90531641998051,8.48313731748866,7.75299974688697,6.97972960152355,9.11299476208879,-0.05850456,3.21273262844289,2.43976331448563,2.91476649414746,"male"
8.35130565334567,8.71150423619231,8.12415475144618,7.18575974913694,9.47451043577542,-0.33111483,3.36721730206826,2.74533906524727,3.79946339390807,"male"
7.8162407085835,8.44891644916181,7.49193873790515,7.33485460397558,8.9692882018488,-0.043603085,3.20206907497273,2.10476326760423,2.73005791175397,"male"
7.97607236733418,8.6235436389298,7.24518270212456,6.89658249523781,9.26462872668939,-0.10358117,3.22666024017324,2.27086496042882,2.66533989706944,"male"
7.66646545572584,8.49236152165787,7.19848323302336,6.91691618941409,8.96022374604354,-0.20534305,3.21562272760697,2.04927347982343,2.68830942789303,"male"
7.49260463421084,8.39456493159622,7.16670124618438,6.7820481114069,8.86652236512708,-0.06908343,3.19594483859392,2.04994018799316,2.56850541181428,"male"
7.59788330648276,8.36041389981417,7.49610572937179,7.14671950089979,8.89340809286234,-0.19652504,3.19425933519107,2.36937503032313,2.73865525195126,"male"
8.13613304477473,8.50795799799133,8.11554093514127,7.44613488113869,9.20999951389066,0.025867045,3.25878382111661,2.40546162402069,3.0890049700072,"male"
7.48283899081802,8.34024701733111,7.2589082951009,7.0176992246582,8.84837926658677,-0.055706423,3.1784624937746,2.03239282159299,2.60360189888079,"male"
7.78820575351846,8.46016339048177,7.52613386922823,6.7966391202321,9.08875717735351,-0.10480722,3.21714538343164,2.2318747141293,3.06571597400776,"male"
7.8937331053147,8.50057983059885,7.53367739955519,7.14707347264196,9.13708471342309,-0.10496924,3.25748859424356,2.42664288352491,2.90818984649132,"male"
7.26767824239009,8.3446936800195,6.69969921201098,6.42110875386698,8.9117290051094,-0.0005821705,3.21817954967212,2.0266641122552,3.08965886027105,"male"
7.70048124315304,8.4762133927789,7.15460160681913,6.96107317747495,9.05727580877733,-0.19079319,3.22464062353438,2.08784736092496,2.93010537368043,"male"
7.6277615042107,8.36379673708941,7.49792820560685,7.05191198500389,8.88204804647423,-0.08319898,3.17578030498096,2.08091670868418,2.3700683522563,"male"
7.64060430693172,8.43175740888913,7.36226131346706,7.16776924519969,8.85991524290863,0.18608794,3.21499748752527,2.00865388018167,3.02206013376375,"male"
8.14400479063885,8.5742310591019,7.86089603152206,7.23522583606677,9.27749381809042,-0.12714326,3.3415225842246,2.53465903203007,3.73358796633045,"male"
7.9327571947504,8.59569502640112,7.25750511964877,6.73606014127387,9.22371739925066,-0.21284008,3.25230530207331,2.43730639505752,2.84232540869445,"male"
8.1781526435053,8.52026233676756,7.89382685447831,7.46143370418341,9.26462032535422,-0.112134434,3.33177830533619,2.28931021084915,3.77160910257293,"male"
7.56402123165782,8.36799435428703,7.2316297097074,6.88819802657908,8.94244223383541,-0.07955226,3.14813968339486,2.43224187159555,2.36829399147278,"male"
7.66371344246942,8.34936896663492,7.46237845310794,7.27687765125119,8.90921641414945,-0.028213913,3.18689557691577,2.04963376640263,3.01227793602711,"male"
7.73566295900523,8.41958797001754,7.4362555026935,7.22310930187414,8.98251211454167,-0.20124312,3.20219908172456,2.45602837142419,2.62720486585377,"male"
7.767801447563,8.62844198310045,6.69930126862412,6.3555907389204,9.17559632757211,-0.16714454,3.20117007976222,2.23336146621472,2.55241661119598,"male"
7.5037460314698,8.37561928141881,7.34789849050495,6.84857406183081,8.85474067832004,-0.06990177,3.16947947288392,2.17346513871902,2.45515990321936,"male"
7.77001828658378,8.50456031154359,7.15490312800359,6.77557006556594,9.02012856889695,-0.06330624,3.25678374583972,1.99666739538679,3.23913572015046,"male"
8.05214188714105,8.60365822251946,7.46550527025815,7.04328637087468,9.27139812350781,-0.26953277,3.33290535685005,2.57238017419091,3.61906758662701,"male"
7.64399786789767,8.43596100993247,7.31767146632322,6.97273248513337,8.97334435424593,-0.1212708,3.14933580701567,2.21256880784122,2.44387916540615,"male"
7.88914909759671,8.46637839305752,7.78394292452627,7.10556576065714,9.08301182756511,-0.119032845,3.21920879637154,2.14387262218498,2.93149791948626,"male"
8.001926386857,8.64196343955012,7.3030447908668,6.84986151248374,9.17326032595921,-0.07893949,3.27632872435101,2.28941150822093,3.0471457557187,"male"
8.01363916538445,8.51027876174803,7.94527476542113,7.09571781217659,9.17668961298732,0.05339405,3.2486187324158,2.32162250044261,3.04870022242464,"male"
7.91730244680807,8.547033313307,7.30658549143621,7.00118623961421,9.2296829522905,-0.22161035,3.19720559103287,2.35576187408931,2.75258644126413,"male"
7.85110176074428,8.47660002487953,7.68090318171886,7.02236822855436,9.03566711224905,-0.1115039,3.23342496408934,2.20015845301292,2.60260353358527,"male"
7.63257015301336,8.3148223849173,7.41819474820006,7.22246645182175,8.96232897553178,-0.11676689,3.21729401249198,2.10471137477435,3.21142775674277,"male"
7.86491190841279,8.48332136343673,7.58266521739101,6.88467465893337,9.1309024438866,-0.07160802,3.19663599140923,2.12541001297362,2.97996278620388,"male"
7.37899327108848,8.37116958065001,7.07681512000124,6.68584621537433,8.8160799759728,0.05783642,3.15519258726581,2.11054000587903,2.6179262031118,"male"
7.77831331187296,8.45093276197844,7.45861645690521,7.15639650410381,8.98428793144307,-0.13097462,3.25430460845218,2.44983526133103,3.01767853300072,"male"
7.46881727779316,8.36508587250439,7.06456627417328,6.85926552468514,8.9356876608719,-0.16742674,3.16706264848895,2.39596104818931,2.67135094639908,"male"
7.58210728159834,8.37849059973095,7.34633731769803,7.15715712388537,8.84612338678267,-0.05399424,3.1895486649181,2.04783393983272,2.82861945534786,"male"
7.76159175878675,8.4994362662439,7.30935900822001,7.06458226003255,8.98506530058625,-0.13295409,3.1799573393167,2.28433234339765,2.41756054663347,"male"
8.00924485761188,8.62971465815283,7.35624258339049,6.99744812927331,9.2032239099211,-0.053225957,3.23730366324588,2.26016446005413,2.57762673576918,"male"
7.55379774919702,8.30579556088858,7.44910182452847,7.13098874625379,8.8833149057795,-0.073440835,3.2051191579171,2.40723110122067,2.76589801428885,"male"
7.97936005942193,8.55352029905123,7.42106393746433,7.16552268638071,9.16215288116267,-0.2547847,3.3131627163483,2.57734273665748,3.56681972392243,"male"
7.77156822576284,8.42955652078946,7.39607409404695,7.00288817034452,9.08499953923628,-0.10630946,3.27338381329529,2.15461075136577,3.52853157793814,"male"
7.69837507232927,8.39160838090629,7.3386042078957,7.00885412661901,9.04002785711792,-0.0982147,3.23355517905897,2.4369762259406,3.18239165835331,"male"
7.42608902611605,8.30790722866238,7.3007457007311,7.04925588292196,8.84415426859154,-0.11303077,3.15324774517437,2.05272955889861,2.3329450984584,"male"
7.57396251609435,8.44486186777977,7.20232100463624,6.87711440551263,8.93926703438631,0.042775102,3.1903755787179,2.16301283083622,2.69745965201975,"male"
